Date,Dataset,Method,Topic #,Top Words,LLM Label,Processing Time (s)
5/2/25 14:52,Tech Company Employee Review - Sheet1.csv,BERTopic,283,"scrape, long, damn, strenuous, gig, intellectually, hour, stimulate, fulfil, ridiculously",Dynamic Work and Intellectual Effort,203.19
5/2/25 14:52,Tech Company Employee Review - Sheet1.csv,BERTopic,284,"layoff, touch, ballance, pie, quickly, late, ux, trivial, demoralize, technique",Workplace Dynamics and Productivity,203.19
5/2/25 14:52,Tech Company Employee Review - Sheet1.csv,BERTopic,285,"microsoft, ic, ballmer, software, ball, bug, old, marketer, build, lifer",Technology and Software Development,203.19
5/2/25 14:57,Womens Clothing E-Commerce Reviews.csv,BERTopic,1,"shirt, tee, wash, dry, buy, cute, white, love, shrink, great",Fashion and Clothing Care,73.25
5/2/25 14:57,Womens Clothing E-Commerce Reviews.csv,BERTopic,2,"sweater, itchy, sleeve, knit, soft, cozy, warm, wool, color, look",Cozy Knitwear Fashion,73.25
5/2/25 14:57,Womens Clothing E-Commerce Reviews.csv,BERTopic,3,"skirt, waist, size, hip, pencil, length, knee, great, beautiful, fit",Fashion: Pencil Skirt Fit and Sizing,73.25
5/2/25 14:57,Womens Clothing E-Commerce Reviews.csv,BERTopic,4,"pant, leg, pair, thigh, stretch, waist, comfortable, ankle, fit, great",Activewear or Comfortable Clothing,73.25
5/2/25 14:57,Womens Clothing E-Commerce Reviews.csv,BERTopic,5,"blouse, sheer, size, sleeve, white, beautiful, fabric, pretty, fit, look",Women's Fashion and Apparel Description,73.25
5/2/25 14:57,Womens Clothing E-Commerce Reviews.csv,BERTopic,6,"jacket, coat, warm, medium, leather, look, small, sleeve, great, soft","""Clothing Attributes and Descriptions""",73.25
5/2/25 14:57,Womens Clothing E-Commerce Reviews.csv,BERTopic,7,"jean, ag, pair, pilcro, stretch, denim, skinny, ankle, rise, leg",Skinny Jeans Description,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,8,"bra, strap, nude, strapless, show, wear, armhole, low, cup, hole","""Lingerie and Undergarment Features""",73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,9,"dress, size, small, fit, large, usually, bust, hip, waist, wear",Clothing Size and Fit Guide,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,10,"tank, underneath, strap, white, layer, great, summer, color, wear, love","The topic can be labeled as ""Fashion and Apparel.""",73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,11,"dress, compliment, comfortable, love, flattering, easy, absolutely, beautiful, wear, flatter","""Fashion and Personal Style""",73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,12,"cardigan, sweater, soft, sleeve, fall, color, long, knit, perfect, wear","""Cozy Fall Knitwear""",73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,13,"tunic, legging, slit, wear, skinny, jean, long, length, color, love","""Trendy Clothing Styles and Features""",73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,14,"sleeve, cuff, shoulder, sleeves, long, arm, length, roll, picture, cute","""Shirt Fashion and Features""",73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,15,"pregnant, maternity, pregnancy, baby, month, belly, post, postpartum, currently, hide","""Pregnancy and Postpartum Care""",73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,16,"vest, wear, add, outfit, fur, piece, warm, soft, retailer, pocket",Winter Clothing Accessories,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,17,"suit, swimsuit, bathing, bottom, cup, coverage, support, bikini, bath, swim",Swimwear and Bikini Features,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,18,"saw, store, online, try, fell, rack, catalog, do, sale, dress",Retail Shopping Experience,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,19,"jumpsuit, jumper, torso, leg, perfectly, tie, fit, piece, love, try",Fashion and Clothing Fit,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,20,"chest, large, tight, small, chested, cage, rib, area, medium, size",Upper Body Measurements,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,21,"embroidery, beautiful, lovely, make, unique, detailed, embroidered, shirt, loose, person",Embroidered Fashion Design,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,22,"run, large, medium, big, small, usually, size, normally, purchase, do",Marketplace Purchase Behavior Analysis,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,23,"romper, short, cute, long, super, torso, try, flattering, waist, leg","""Fashion and Body Fit""",73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,24,"legging, pair, warm, soft, comfortable, love, price, feel, ribbed, great","""Cozy Ribbed Leggings""",73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,25,"soft, comfortable, comfy, color, great, super, love, relaxed, feels, blue",Cozy Home Textiles,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,26,"button, unbutton, open, break, sew, crack, difficult, replace, loop, flannel",Clothing and Fastening Actions,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,27,"lace, white, pretty, tank, beautiful, detail, sz, short, camisole, pattern","""Delicate Women's Fashion Top""",73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,28,"dress, summer, orange, hot, perfect, sandal, fabric, wrinkle, color, heavy",Summer Fashion Trends,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,29,"bust, chest, large, fit, dress, size, tight, small, flatter, boob",Women's Clothing Sizing and Fit,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,30,"fabric, soft, cut, drape, beautiful, sloth, scratchy, cute, material, moo",Textile Characteristics and Textures,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,31,"cami, underneath, sheer, nude, need, bra, camisole, wear, layer, completely",Lingerie and Undergarment Layering,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,32,"staple, closet, wardrobe, great, soft, perfect, fall, piece, fit, jacket","""Fashion and Clothing Essentials""",73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,33,"run, large, dress, big, size, small, definitely, gorgeous, exchange, brand",Fashion and Sizing Trends,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,34,"arm, sleeve, tight, small, medium, hole, snug, large, order, upper",Clothing Fit and Size,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,35,"waist, waistband, elastic, waisted, movement, hip, bit, give, weird, tiny","""Clothing Fit and Flexibility""",73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,36,"blazer, work, button, boxy, stuffy, structure, jacket, wardrobe, lining, small","""Structured Blazer Fashion Trends""",73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,37,"ivory, xl, buy, sweater, color, taupe, bc, grey, size, store",Clothing Purchase: Sweater Size and Color Options,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,38,"flattering, flatter, fit, fantastic, flatters, happy, flat, loose, awesome, thing",Compliments and Physical Descriptions,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,39,"dress, fabric, pattern, cheap, do, place, feel, whoop, money, comfortable","""Affordable Fashion and Textile Experience""",73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,40,"moss, legging, color, grey, flare, pair, skinny, ankle, boot, short",Fashion and Clothing Styles,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,41,"hip, waist, line, wider, fabric, try, toddler, hit, zip, pocket",Children's Clothing Design,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,42,"shoulder, broad, maeve, size, large, medium, fit, narrow, darling, tight",Clothing Fit and Size Attributes,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,43,"poncho, snag, itchy, fall, cozy, center, soft, underneath, long, right",Autumn Comfort Essentials,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,44,"dress, store, online, try, saw, retailer, mui, app, supply, local","""E-commerce and Retail Experience""",73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,45,"collar, mismatch, fir, close, resemble, stock, snap, jacket, do, soft",Clothing and Fit,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,46,"petite, regular, length, usually, lb, xs, ahead, xxs, xx, get",Clothing Size and Measurements,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,47,"stain, wash, bleach, dye, detergent, pant, laundry, remover, pair, instruction",Laundry and Fabric Care,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,48,"green, xsp, breathe, store, xx, portland, xxsp, order, try, retailer","The topic could be labeled as ""Online Retail and Consumer Experience"". This label captures the essence of words like ""store,"" ""order,"" ""retailer,"" and ""generate,"" while also considering contextual elements such as location (""portland"") and the experiential (""breathe,"" ""try""). The presence of seemingly abstract elements like ""xx,"" ""xsp,"" and ""xxsp"" might suggest placeholder terms often used in digital commerce or branding contexts.",73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,49,"lb, order, suit, flattering, reference, modcloth, wowza, upwards, fess, pound",Online Clothing Retail and Fashion Trends,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,50,"fabric, fit, great, true, fasionable, southwestern, sour, quality, milk, discreet","""Fashion and Textile Quality""",73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,51,"zipper, zip, break, difficult, send, midway, replace, return, stuck, unzip",File Management and Data Handling,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,52,"leg, short, thigh, waist, butt, size, crop, lb, usually, run",Clothing and Body Measurements,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,53,"true, cute, size, fit, granddaughter, flute, dapper, british, suggest, preppy","""Fashion and Personal Attributes""",73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,54,"dress, fit, glove, comfortable, evoke, wonderful, great, causally, default, classroom",Fashion and Comfort in Everyday Wear,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,55,"blue, navy, amp, mustard, yellow, color, order, chino, shade, right","""Fashion and Color Trends""",73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,56,"neck, neckline, lay, awkward, square, cowl, smal, warmed, apttenrs, purchae",Knitting and Sewing Patterns,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,57,"receive, search, soon, send, entire, dress, package, saw, arrive, rep",Logistics and Delivery Process,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,58,"short, beach, hot, cotton, mean, size, waist, long, fit, barely","""Swimwear and Apparel""",73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,59,"belt, leather, come, art, stylist, do, dramaticly, phd, ilove, secular",Fashion and Personal Expression,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,60,"sock, foot, stay, heel, new, product, calf, pair, thigh, sparkle",Footwear and Apparel Accessories,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,61,"excited, dress, receive, stomach, zipper, completely, tie, coral, do, asap","The topic can be labeled as ""Daily Activities and Attire.""",73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,62,"boot, booty, dress, flat, drink, black, velvet, shoe, shopper, temp",Fashion and Lifestyle Elements,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,63,"cord, grey, pair, scroll, stretch, color, flare, corduroy, pant, crop",Fashion and Fabric Styles,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,64,"flow, dress, true, flowy, grams, spacek, platinum, sissy, lovely, fit",Fashion and Style Elements,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,65,"kimono, simple, black, option, beautiful, layering, colorful, cucumber, volumnous, kaftan",Fashion and Style Choices,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,66,"wrinkle, iron, easily, wrinkled, steam, press, wrinkling, steamer, arrive, mess",Clothing Care and Maintenance,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,67,"price, retailer, sale, worth, market, rhinestone, la, miss, snatch, dress",Fashion Retail and Pricing Analysis,73.25
5/2/25 14:58,Womens Clothing E-Commerce Reviews.csv,BERTopic,68,"print, percent, closet, weird, paring, shifted, sharking, sampler, lily, combo","""Miscellaneous Concepts and Actions""",73.25
